"ERP_FAMILY","APPLICATION_ID","BUSINESS_OBJECT","ERP_INTERFACE_OPTIONS_ID","UCM_ACCOUNT","LOAD_JOB_NAME","IMPORT_JOB_NAME","CONTROL_FILE_NAME","INTERFACE_TABLE_NAMES"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderLotSerialsInt.ctl","DOO_ORDER_LOT_SERIALS_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderDocReferencesInt.ctl","DOO_ORDER_DOC_REFERENCES_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderAddressesInt.ctl","DOO_ORDER_ADDRESSES_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderChargesInt.ctl","DOO_ORDER_CHARGES_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderChargeCompsInt.ctl","DOO_ORDER_CHARGE_COMPS_INT"
"PRJ","8402","Grants Sponsor","121","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportSponsorsJob","GmsSponsorReferencesInterface.ctl","GMS_SPONSOR_REFERENCES_INT"
"PRJ","8402","Grants Sponsor","121","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportSponsorsJob","GmsInternalFundingSrcInterface.ctl","GMS_INTERNAL_FUND_SRC_INT"
"PRJ","8402","Grants Sponsor","121","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportSponsorsJob","GmsSponsorAcctDetailsInterface.ctl","GMS_SPONSOR_ACCT_DETAILS_INT"
"PRJ","8402","Grants Keyword","122","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportKeywordsJob","GmsKeywordInterface.ctl","GMS_KEYWORDS_INT"
"PRJ","8402","Grants Personnel","123","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportGrantsPersonnelJob","GmsPersonnelInterface.ctl","GMS_PERSONNEL_INT"
"PRJ","8402","Grants Personnel","123","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/setup;ImportGrantsPersonnelJob","GmsPersonnelKeywordsInterface.ctl","GMS_PERSONNEL_KEYWORDS_INT"
"FIN","260","bankStatement","91","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/cashPosition/integration;CashPositionDataTransfer","CeCpBankStmtLineInterface.ctl","CE_CP_STMT_LINES_INT"
"FIN","260","bankStatement","91","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/cashPosition/integration;CashPositionDataTransfer","CeCpSysTrxInterface.ctl","CE_CP_SYS_TRX_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtHeaderInterface.ctl","CE_STMT_IMPORT_ERRORS, CE_STATEMENT_HEADERS_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtBalanceInterface.ctl","CE_STMT_BALANCES_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtBalAvailInterface.ctl","CE_STMT_BAL_AVALBTY_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtLineInterface.ctl","CE_STATEMENT_LINES_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtLineAvailInterface.ctl","CE_STMT_LINE_AVALBTY_INT"
"FIN","260","bankStatement","117","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportBankStatements","CeBankStmtLineChargesInterface.ctl","CE_STMT_LINE_CHARGES_INT"
"FIN","260","bankStatement","166","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;AutoReconciliation","CeBankStmtReconImport.ctl","CE_EXTERNAL_RECON_INT"
"SCM","873","Product Genealogy","126","scm/productGenealogy/import","Import Product Genealogy","/oracle/apps/ess/scm/assetTracking/productGenealogy/import;ImportProductGenealogyJob","CseProdGenIntBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","873","Product Genealogy","126","scm/productGenealogy/import","Import Product Genealogy","/oracle/apps/ess/scm/assetTracking/productGenealogy/import;ImportProductGenealogyJob","CseProdGenInstances.ctl","CSE_ASSETS_INT"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseAssetBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseAssets.ctl","CSE_ASSETS_INT"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseAssetPartsList.ctl","CSE_PARTS_LIST_COMPONENTS_INT"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseAssetCharges.ctl","CSE_ASSET_CHARGES_INT"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseDocReferences.ctl","CSE_DOC_REFERENCES_INT"
"SCM","873","Installed Base Asset","147","scm/installedBaseAsset/import","Import Installed Base Assets","oracle/apps/ess/scm/assetTracking/assetCore/import;ImportInstalledBaseAssetsJob","CseAssetGroups.ctl","CSE_GROUP_MEMBERS_INT"
"SCM","873","Meter Reading","163","scm/meterReading/import","Import Meter Readings","oracle/apps/ess/scm/assetTracking/meterReadings/import;ImportMeterReadingsJob","CseMeterReadingBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","873","Meter Reading","163","scm/meterReading/import","Import Meter Readings","oracle/apps/ess/scm/assetTracking/meterReadings/import;ImportMeterReadingsJob","CseMeterReadings.ctl","CSE_METER_READINGS_INT"
"SCM","873","Supplier Warranty Coverage","173","scm/supplierWarrantyCoverage/import","Import Supplier Warranty Coverages","oracle/apps/ess/scm/assetTracking/supplierWarranty/import;ImportWarrantyCoverageJob","CseCoverageBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","873","Supplier Warranty Coverage","173","scm/supplierWarrantyCoverage/import","Import Supplier Warranty Coverages","oracle/apps/ess/scm/assetTracking/supplierWarranty/import;ImportWarrantyCoverageJob","CseCoverages.ctl","CSE_W_COVERAGES_INT"
"SCM","873","Supplier Warranty Coverage","173","scm/supplierWarrantyCoverage/import","Import Supplier Warranty Coverages","oracle/apps/ess/scm/assetTracking/supplierWarranty/import;ImportWarrantyCoverageJob","CseCoverageItems.ctl","CSE_W_COVERAGE_ITEMS_INT"
"SCM","873","Supplier Warranty Coverage","173","scm/supplierWarrantyCoverage/import","Import Supplier Warranty Coverages","oracle/apps/ess/scm/assetTracking/supplierWarranty/import;ImportWarrantyCoverageJob","CseCoverageMeters.ctl","CSE_W_COVERAGE_METERS_INT"
"SCM","873","Supplier Warranty Coverage","173","scm/supplierWarrantyCoverage/import","Import Supplier Warranty Coverages","oracle/apps/ess/scm/assetTracking/supplierWarranty/import;ImportWarrantyCoverageJob","CseCoverageTxnCodes.ctl","CSE_W_COVERAGE_TXN_CODES_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpSystemItemsInterface.ctl","EGP_SYSTEM_ITEMS_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpItemRevisionsInterface.ctl","EGP_ITEM_REVISIONS_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgoItemIntfEffb.ctl","EGO_ITEM_INTF_EFF_B"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgoItemIntfEfftl.ctl","EGO_ITEM_INTF_EFF_TL"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpItemAttachmentsIntf.ctl","EGP_ITEM_ATTACHMENTS_INTF"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpItemRelationshipsIntf.ctl","EGP_ITEM_RELATIONSHIPS_INTF"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpStructuresInterface.ctl","EGP_STRUCTURES_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpComponentsInterface.ctl","EGP_COMPONENTS_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpSubCompsInterface.ctl","EGP_SUB_COMPS_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoEgpRefDesgsInterface.ctl","EGP_REF_DESGS_INTERFACE"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","CoAcaRelationshipsInterface.ctl","ACA_RELATIONSHIPS_INT"
"SCM","401","Inventory Reservation","31","scm/inventoryReservation/import","","/oracle/apps/ess/scm/inventory/materialTransactions/txnManager;ReservationsMgr","InvReservationsInterface.ctl","INV_RESERVATIONS_INTERFACE"
"SCM","401","Inventory Transaction","33","scm/inventoryTransaction/import","","/oracle/apps/ess/scm/inventory/materialTransactions/txnManager;SingleTMEssJob","InvTransactionLotsInterface.ctl","INV_TRANSACTION_LOTS_INTERFACE"
"SCM","401","Inventory Transaction","33","scm/inventoryTransaction/import","","/oracle/apps/ess/scm/inventory/materialTransactions/txnManager;SingleTMEssJob","InvSerialNumbersInterface.ctl","INV_SERIAL_NUMBERS_INTERFACE"
"FIN","101","journal","15","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;JournalImportLauncher","GlInterface.ctl","GL_INTERFACE"
"FIN","101","chartOfAccounts","16","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/masterData;LoadSegValAndHierData","GlSegmentValuesInterface.ctl","GL_SEGMENT_VALUES_INTERFACE"
"FIN","101","chartOfAccounts","16","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/masterData;LoadSegValAndHierData","GlSegmentHierInterface.ctl","GL_SEGMENT_HIER_INTERFACE"
"FIN","101","generalLedgerBudgetBalance","17","fin/budgetBalance/import","","/oracle/apps/ess/financials/generalLedger/ledgers/ledgerDefinitions;ValidateAndLoadBudgets","GlBudgetInterface.ctl","GL_BUDGET_INTERFACE"
"FIN","101","dailyRates","71","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;DailyRatesImport","GlDailyRatesInterface.ctl","GL_DAILY_RATES_INTERFACE"
"FIN","101","CoaMappings","118","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;ImportCoaMappingRollupRules","GlCoaMapRollupRulesInterface.ctl","GL_COA_MAP_ROLLUP_RULES_INT"
"FIN","101","CoaMappings","118","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;ImportCoaMappingRollupRules","GlCoaMapSegmentRulesInterface.ctl","GL_COA_MAP_SEGMENT_RULES_INT"
"FIN","101","CoaMappings","118","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;ImportCoaMappingRollupRules","GlCoaMapSegRollupRulesInterface.ctl","GL_COA_MAP_ROLLUP_RULES_INT"
"FIN","101","General Ledger Account Combination","134","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;GlImportBulkAccountCombination","GlAccountCombinationsInterface.ctl","GL_BULK_COMBINATIONS_INT"
"FIN","101","General Ledger Account Combination","156","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;ImportChartofAccountsValidationRules","GlCvCombinationsInt.ctl","GL_PACS_COMBINATIONS_INT"
"FIN","101","General Ledger Account Combination","156","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;ImportChartofAccountsValidationRules","GlCrossValidationRulesInt.ctl","GL_CROSS_VALIDATION_RULES_INT"
"FIN","101","Historical Conversion Rate","164","fin/generalLedger/import","","/oracle/apps/ess/financials/generalLedger/programs/common;AssignHistoricalRates","GlHistoricalRatesInterface.ctl","GL_HISTORICAL_RATES_INT"
"PRC","10044","Supplier","24","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSuppliers","PozSuppliersInt.ctl","POZ_SUPPLIERS_INT"
"PRC","10044","Supplier Site","25","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierSites","PozSupThirdPartyInt.ctl","POZ_SUP_THIRDPARTY_INT"
"PRC","10044","Supplier Site","25","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierSites","PozSupplierSitesInt.ctl","POZ_SUPPLIER_SITES_INT"
"PRC","10044","Supplier Contact","26","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierContacts","PozSupContactsInt.ctl","POZ_SUP_CONTACTS_INT"
"PRC","10044","Supplier Contact","26","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierContacts","PozSupContactAddressesInt.ctl","POZ_SUP_CONTACT_ADDRESSES_INT"
"SCM","10500","Source Sales Order","127","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/fom/importOrders/hvop;HighVolumeImportSalesOrdersJob","DooHvopOrderBillingPlansInt.ctl","DOO_ORDER_BILLING_PLANS_INT"
"SCM","10500","Source Sales Order","127","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/fom/importOrders/hvop;HighVolumeImportSalesOrdersJob","DooHvopOrderManualPriceAdjInt.ctl","DOO_ORDER_MANUAL_PRICE_ADJ_INT"
"SCM","10500","Source Sales Order","127","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/fom/importOrders/hvop;HighVolumeImportSalesOrdersJob","DooHvopOrderHdrsAllEffBInt.ctl","DOO_ORDER_HDRS_ALL_EFF_B_INT"
"SCM","10500","Source Sales Order","127","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/fom/importOrders/hvop;HighVolumeImportSalesOrdersJob","DooHvopOrderLinesAllEffBInt.ctl","DOO_ORDER_LINES_ALL_EFF_B_INT"
"SCM","10121","Concept","85","scm/productConcept/import","","/oracle/apps/ess/scm/productConceptDesign;AcdConceptImportJobDef","AcdConceptsInt.ctl","ACD_CONCEPT_INT"
"SCM","10121","Proposal","86","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProposalImportJobDef","AcdProposalInt.ctl","ACD_PROPOSAL_INT"
"SCM","10121","Proposal","86","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProposalImportJobDef","AcdProposalCostInt.ctl","ACD_COSTS_INT"
"SCM","10121","Proposal","86","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProposalImportJobDef","AcdProposalResInt.ctl","ACD_RESOURCE_INT"
"SCM","10121","Proposal","86","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProposalImportJobDef","AcdProposalRevInt.ctl","ACD_REVENUE_INT"
"SCM","10121","Proposal","86","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProposalImportJobDef","AcdProposalPortfolioRelInt.ctl","ACD_PORTFOLIO_REL_INT"
"SCM","10121","Proposal Cost","87","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProCostImportJobDef","AcdProposalCostInt.ctl","ACD_COSTS_INT"
"SCM","10121","Proposal Resource","88","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProResImportJobDef","AcdProposalResInt.ctl","ACD_RESOURCE_INT"
"SCM","10121","Proposal Revenue","89","scm/productProposal/import","","/oracle/apps/ess/scm/productConceptDesign;AcdProRevImportJobDef","AcdProposalRevInt.ctl","ACD_REVENUE_INT"
"PRJ","10036","projectUnprocessedExpenditureItem","20","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/transactions/onestop;ImportProcessParallelEssJob","PjcTxnXfaceStageAll.ctl","PJC_TXN_XFACE_STAGE_ALL"
"PRJ","10036","projectExpenditureItem","45","prj/projectFoundation/import","","/oracle/apps/ess/projects/costing/setup;ImportTransactionControlsJob","PjcTxnControlsStage.ctl","PJC_TXN_CONTROLS_STAGE"
"PRJ","10036","projectAssets","139","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/capitalization;ImportAssetProcessingJob","PjcAssetInterface.ctl","PJC_ASSET_INT, PJC_ASSET_ERRORS_INT"
"PRJ","10036","projectAssets","139","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/capitalization;ImportAssetProcessingJob","PjcAssetAssignInterface.ctl","PJC_ASSET_ASSIGN_INT"
"PRJ","10036","Project Labor Distributions","149","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/laborDistributions;ImportPayrollCostsJob","PjcPayrollCostsInterface.ctl","PJC_LABOR_DISTRIBUTION_INT"
"PRJ","10036","Project Setup Labor Distributions","151","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/setup/laborDistributions;ImportAssignmentLaborSchedulesJob","PjcLaborScheduleInterface.ctl","PJC_LABOR_SCHEDULE_INT"
"PRJ","10036","Project Assets","157","prj/projectCosting/import","","/oracle/apps/ess/projects/costing/capitalization;ImportUnassignedAssetLinesJob","PjcAssetLinesInterface.ctl","PJC_ASSET_LINES_INT,  PJC_ASSET_ERRORS_INT"
"FIN","235","taxRate","19","fin/tax/import","","/oracle/apps/ess/financials/tax/report;LaunchTaxConfigContentUpload","ZxDataUploadInterface.ctl","ZX_DATA_UPLOAD_INTERFACE, ZX_DATA_UPLOAD_DISCARD"
"SCM","10493","Work Order","63","scm/workOrder/import","","/oracle/apps/ess/scm/commonWorkExecution/massImport/workOrders;ImportWorkOrdersJob","WieProcessWoExecutionRuns.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpRatePlansInterface.ctl","QP_RATE_PLANS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationDependenciesInt.ctl","WIS_WD_DETAILS_INT"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RoutingVersions.ctl","MSC_ST_ROUTING_VERSIONS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOpDependenciesInt.ctl","WIS_WD_DETAILS_INT"
"SCM","708","Configurator Model","179","scm/configuratorRule/import","","/oracle/apps/ess/scm/configurator/modeling/rules/conversion;RuleConversion","CzRwConversionRulesInt.ctl","CZ_RW_CONVERSION_RULES_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RoutingVersions.ctl","MSC_ST_ROUTING_VERSIONS_INT"
"SCM","10493","Work Order","63","scm/workOrder/import","","/oracle/apps/ess/scm/commonWorkExecution/massImport/workOrders;ImportWorkOrdersJob","WieWoExecutionRuns.ctl","WIE_WORK_ORDER_DETAILS_INT"
"PRC","10044","Supplier Site Assignment","27","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierSiteAssignments","PozSiteAssignmentsInt.ctl","POZ_SITE_ASSIGNMENTS_INT"
"PRC","10044","Supplier Products and Services Category","52","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierProductsandServicesCategory","PozSupProdServInt.ctl","POZ_SUP_PROD_SERV_INT"
"PRC","10044","Supplier Business Classifications","53","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierBusinessClassifications","PozSupBusClassInt.ctl","POZ_SUP_BUS_CLASS_INT"
"PRC","10044","Supplier Address","56","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierAddresses","PozSupAddressesInt.ctl","POZ_SUP_ADDRESSES_INT"
"PRC","10044","Supplier Attachment","115","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierAttachments","PozSupAttachmentsInt.ctl","POZ_SUP_ATTACHMENTS_INT"
"PRC","10044","Supplier Attachment","115","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierAttachments","PozSupSiteAttachmentsInt.ctl","POZ_SUP_ATTACHMENTS_INT"
"PRC","10044","Supplier Attachment","115","prc/supplier/import","","/oracle/apps/ess/prc/poz/supplierImport;ImportSupplierAttachments","PozSupBusClassAttachmentsInt.ctl","POZ_SUP_ATTACHMENTS_INT"
"SCM","401","Inventory Transaction","33","scm/inventoryTransaction/import","","/oracle/apps/ess/scm/inventory/materialTransactions/txnManager;SingleTMEssJob","CstTransCostInterface.ctl","CST_I_INCOMING_TXN_COSTS"
"SCM","401","Inventory Transaction","33","scm/inventoryTransaction/import","","/oracle/apps/ess/scm/inventory/materialTransactions/txnManager;SingleTMEssJob","InvTransactionsInterface.ctl","INV_TRANSACTIONS_INTERFACE"
"SCM","401","Cycle Count","35","scm/cycleCount/import","","/oracle/apps/ess/scm/inventory/counting/desktopCycleCountInterface;InvCcIntrfRecordsProcessJob","InvCcEntriesInterface.ctl","INV_CC_ENTRIES_INTERFACE"
"SCM","401","Inventory Balance","106","scm/inventoryBalance/import","","/oracle/apps/ess/scm/inventory/materialAvailability/onhandBalances;InvOnhandBalProcessJob","InvOnHandBalInterface.ctl","INV_BALANCE_TXNS_INT"
"SCM","401","Inventory Balance","106","scm/inventoryBalance/import","","/oracle/apps/ess/scm/inventory/materialAvailability/onhandBalances;InvOnhandBalProcessJob","InvOnHandBalLotInterface.ctl","INV_BALANCE_TXNS_LOT_INT"
"SCM","401","Inventory Balance","106","scm/inventoryBalance/import","","/oracle/apps/ess/scm/inventory/materialAvailability/onhandBalances;InvOnhandBalProcessJob","InvOnHandBalSerialInterface.ctl","INV_BALANCE_TXNS_SERIAL_INT"
"SCM","401","Interfaced Pick Transactions","172","scm/interfacedPickTransactions/import","","/oracle/apps/ess/scm/inventory/picking/pickConfirm;InvPickTxnsProcessJob","InvPickConfirmInterface.ctl","INV_PERFORM_PICK_TXNS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdBatches.ctl","WIE_INT_BATCHES_B,WIE_INT_BATCHES_TL"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWorkDefinitionsInt.ctl","WIS_WORK_DEFINITIONS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationMaterialsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationATOMaterialsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationResourcesInt.ctl","WIS_WD_DETAILS_INT"
"PRC","10071","Requisition","28","prc/requisition/import","","/oracle/apps/ess/prc/por/createReq/reqImport;RequisitionImportJob","PorReqHeadersInterfaceAll.ctl","POR_REQ_HEADERS_INTERFACE_ALL"
"PRJ","10041","exceptions","158","prj/projectFoundation/import","","oracle/apps/ess/projects/performanceReporting/trackAndManage;PjsImportProjectKPIJobDef","PjsPerfObjectRulesInt.ctl","PJS_PERF_OBJECT_RULES_INT"
"FIN","8901","BeTransactionImport","132","fin/federal/import","","/oracle/apps/ess/financials/federal/budgetExecution/integration/beImport;ImportBeTransactions","FvBeInterfaceControl.ctl","FV_BE_TRANSACTION_INT_CONTROL"
"FIN","8901","BeTransactionImport","132","fin/federal/import","","/oracle/apps/ess/financials/federal/budgetExecution/integration/beImport;ImportBeTransactions","FvBeInterface.ctl","FV_BE_TRANSACTIONS_INT"
"FIN","8901","fedSAMTradingPartnerDetails","167","fin/federal/import","","/oracle/apps/ess/financials/federal/payments/transactions/samRegistrations;ImportSAMTradingPartnerDetails","FvLoadSamTradingPartnerInterface.ctl","fv_sam_trading_partner_int"
"FIN","8901","fedIPACTransactionData","176","fin/federal/import","","/oracle/apps/ess/financials/federal/payments;ImportIPACTransactionInformation","FvLoadIPACTransactionDataInterface.ctl","fv_ipac_transaction_data_int"
"SCM","707","Standard Cost","34","scm/standardCost/import","","/oracle/apps/ess/scm/costing/standardCosts/stdCostInterface;cstStdCostInterfaceJob","CstStdCostHeadersInterface.ctl","CST_INTERFACE_STD_COST_HEADERS"
"SCM","707","Standard Cost","34","scm/standardCost/import","","/oracle/apps/ess/scm/costing/standardCosts/stdCostInterface;cstStdCostInterfaceJob","CstStdCostDetailsInterface.ctl","CST_INTERFACE_STD_COST_DETAILS"
"SCM","707","Revenue Lines Import","138","scm/cstCogs/import","","/oracle/apps/ess/scm/costing/costAccounting/runControl;CstCostProcess","CstArRevenueLinesInterface.ctl","CST_I_AR_REVENUE_LINES"
"FIN","7002","Netting Agreement","143","fin/payables/import","","/oracle/apps/ess/financials/europeanLocalizations/netting;ImportNettingAgreements","JeNetAgreementsInt.ctl","JE_NET_AGREEMENTS_INT"
